Question,Answer
"Dangling Pointer: <p>Why does the following code result in a dangling poointer?</p>
<p></p>
<pre>
void random_function(int n) {
	char *a = malloc(n * sizeof(char));
	char *b = realloc(a, 2 * n * sizeof(char));
}</pre>
<p></p>","when you realloc you allocate memory, copy over the information, then free the values. So a here in this will be freed which will result in the pointer a being dangling since the data is deallocated "
"converting between ADTs: Would we ever be asked a question where we needed to convert to use an ADT to implement another? For example, using a queue to define a sequence or vice versa?","<md>Sure, that would be possible.  Why not?</md>
A good practice question I did was using two queues to implement a stack"
"do loop indices stay in memory diagrams?: <p>Say I had some code like:</p>
<p></p>
<pre>
int *hello(int x, int y) {
	//SNAPSHOT 1
	int *arr = malloc(sizeof(int) * y);
	for (int i = 0; i &lt; y; &#43;&#43;i) {
		arr[i] = x;
	}
	arr[0] = 2;
	// SNAPSHOT 2
	return arr;
}

</pre>
<p></p>
<p>When it comes to SNAPSHOT 1, would the integer i be in the stack frame for hello? Something like i=???</p>
<p></p>
<p>And in SNAPSHOT 2, would i still be in the frame? Technically it was block scope and is no longer in use but would it still be in the diagram?</p>","<p>1. yes, all variables including loop indices are to be tracked and I would implement it as i : ??<br />2. no, I believe what you said is correct where after the exiting the for loop int i is no longer in use. you&#39;d see that  if you  perform something like printf(&#34;%d&#34;, i) after the for loop it causes a runtime error. i&#39;m not too sure about this though</p>
<p></p>
<p></p>
<p>Another student: Actually, no, we aren&#39;t supposed to have i in the memory diagram. On the midterm, there was also a question with a for loop. I did exactly what the student above said (i.e. putting idx with ??? beside it since we jumped to another function before actually getting to that line) and lost marks for it.</p>
<p></p>
<p>I asked an ISA about it later and basically, it&#39;s not stored in any of the 5 sections of the C memory model...so just don&#39;t put it in the stack frame cuz that&#39;s not actually where it&#39;s stored.</p>
1. yes, all variables including loop indices are to be tracked and I would implement it as i : ??<br />2. no, I believe what you said is correct where after the exiting the for loop int i is no longer in use. you&#39;d see that  if you  perform something like printf(&#34;%d&#34;, i) after the for loop it causes a runtime error. i&#39;m not too sure about this though
1. yes, all variables including loop indices are to be tracked and I would implement it as i : ??<br />2. no, I believe what you said is correct where after the exiting the for loop int i is no longer in use. you&#39;d see that  if you  perform something like printf(&#34;%d&#34;, i) after the for loop it causes a runtime error"
"Does Sandbox always detect memleak?: I wrote a destroy nodes function to destroy llnodes but it seems pretty wrong, it seems like it only destroys the last two nodes. However, my stuff works perfectly fine. <br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2F1b25622a529da3de88fdde6b6eeab77ca93511242e29115f99077181977825e1%2FScreenshot_2024-04-17_at_4.08.44_PM.png"" alt=""Screenshot_2024-04-17_at_4.08.44_PM.png"" />This is what I have in main:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fce8417f20623d24c3d0f77a0fd50ba7feda66ab12cb96b639717ae23fd8514ff%2FScreenshot_2024-04-17_at_4.10.51_PM.png"" alt=""Screenshot_2024-04-17_at_4.10.51_PM.pngNaN"" /><br />So perhaps why is nothing going wrong here?",You can run code in the terminal with valgrind to check for memory leak.
Will we need to write our own sorting functions?: If we need to use a helper sorting function can we import it like qsort from stdlib.h,<md>You may use `qsort` and we will provide the function signature if necessary.</md>
Heap memory snapshot: How can we show that the memory has been returned or freed in the diagram?,in the office hours a prof said just cross it out
"string literal?: <p>Is this a string literal?</p>
<p> </p>
<p>char s2[5] = {&#39;a&#39;, &#39;b&#39;};</p>
<p></p>","<p dir=""ltr"">No since you are defining it as an array</p>"
"Converting/Representing stack with queues: <p>Hello,</p>
<p></p>
<p>The post @3698 has got me thinking of how I would represent/convert a stack ADT using queues. For instance say I wanted stack behaviour, but using queues.</p>
<p></p>
<p>How would I go about it? Since the stack is LIFO and the queue is FIFO, aren&#39;t they inherently different? Maybe if you have 2 queues and whenever we push something we are enqueing onto queue 1, and when we pop we dequeue everything and enqueue it into queue 2, EXCEPT for the last element?</p>
<p></p>
<p>Im not sure but I would appreciate some help!</p>
<p></p>
<p>EDIT I had mistakenly swapped stack and queue around, my answer was meant to line up with the student answer.</p>",Maybe use two queues?
"Are we allowed to use explicit type casting?: <p>Suppose </p>
<p></p>
<div>
<div>bool is_palindrome(const char str[]){</div>
<div>int str_len = strlen(str);</div>
<div>char *front = str;</div>
<div>char *back = str &#43; str_len - 1;</div>
<div></div>
<div>while(front &lt; back){</div>
<div>if(*front != *back){</div>
<div>return false;</div>
<div>}</div>
<div>front&#43;&#43;;</div>
<div>back--;</div>
<div>}</div>
<div>return false;</div>
<div>}<br /><br /></div>
<div>in here to fix the type issue trying to assign const char * to char *, am I allowed to write<br />char *front = (char *)str; <br />char *back = (char *)(str &#43; str_len - 1);<br /><br /><br />or if not is there any other way to do this<br /><br /></div>
</div>","I mean there definitely is a better way to do this than what you&#39;re doing right now. Check the solutions for the problem, all you need is a loop.
<md>Definitely do not do it this way!

Instead make variables `const char *front` and `const char *back`.  That is, points to `const char` values.  Since you have a pointer to an array that contains `const char` values, these will work perfectly.</md>"
"Session 11 Slide 27: <p>Why is the pointer cast as a character pointer before freeing? Shouldn&#39;t freeing the void pointer have the same result?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m7b7p7629%2Ff9b2667c77ace7f09bf6806894064c97741a39a9608a1c58835920c6c84b9a12%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>","<md>You are correct.

All `str_dest` does is call `free` on its argument.  That is, it is indistinguishable from the standard-library `free` function.

You could save space by not defining `str_dest`, and then simply write `struct garr *my_arr = garr_create(3, free);`</md>
<md>You are correct.

All `str_dest` does is call `free` on its argument.  That is, it is indistinguishable from the standard-library `free` function.

You could save space by not defining `str_dest`, and then simply write `struc garr *my_arr = garr_create(3, free);`</md>"
"Time efficiency of strcpy: // strcat(dst, src) appends (concatenates) the content of<br />// string src onto dst.<br />// requires: dst must be large enough<br />// dst and src must not overlap<br />// time: O(n), n is length of src<br />char *my_strcat(char *dst, const char *src) {<br />char *dst_ptr = dst;<br />while (*dst_ptr) {<br />&#43;&#43;dst_ptr;<br />}<br />while (*src) {<br />*dst_ptr = *src;<br />&#43;&#43;dst_ptr;<br />&#43;&#43;src;<br />}<br />*dst_ptr =<br />&#39;\0&#39;;<br />return dst;<br />} <br /><br />shouldn&#39;t this be O(m &#43;n) where m is length of dst, n is length of src?","<p>Remember, you already have your dest string which already has characters in it. You are NOT re-editing these priorly existing characters.</p>
<p>Instead, you start at the Null Terminator (and assuming there&#39;s enough space) you ADD characters from the src onto the dest. That is, your time complexity should only be based on adding the characters from your src string. </p>
<p>So indeed, you have an O(n) time where n is the length of the src.</p>
<p></p>
<p>Hope this helps!</p>
<p></p>
<p><strong>Edit: </strong>Strcat would be O(m&#43;n)</p>
<p>Remember, you already have your dest string which already has characters in it. You are NOT re-editing these priorly existing characters.</p>
<p>Instead, you start at the Null Terminator (and assuming there&#39;s enough space) you ADD characters from the src onto the dest. That is, your time complexity should only be based on adding the characters from your src string. </p>
<p>So indeed, you have an O(n) time where n is the length of the src.</p>
<p></p>
<p>Hope this helps!</p>
<p></p>
<p><strong>Edit: </strong>this student answer is probably talking about strcpy like the title of the post says, although the code is for strcat. Strcat would be O(m&#43;n)</p>
<p>Remember, you already have your dest string which already has characters in it. You are NOT re-editing these priorly existing characters.</p>
<p>Instead, you start at the Null Terminator (and assuming there&#39;s enough space) you ADD characters from the src onto the dest. That is, your time complexity should only be based on adding the characters from your src string. </p>
<p>So indeed, you have an O(n) time where n is the length of the src.</p>
<p></p>
<p>Hope this helps!</p>
<p>Remember, you already have your dest string which already has characters in it. You are NOT re-editing these priorly existing characters.</p>
<p>Instead, you start at the Null Terminator (and assuming there&#39;s enough space) you ADD characters from the src onto the dest. That is, your time complexity should only be based on adding the characters from your source file. </p>
<p>So indeed, you have an O(n) time where n is the length of the src.</p>
<p></p>
<p>Hope this helps!</p>"
"The library strcmp function and the one in session slides is giving different results: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwbu1j2ys3o2%2Fdccbb56ea3911b3ca8c3c18d2971249f61a4344e750aeacf0c8cc49215eeddef%2Fimage.png"" alt=""image.png"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwbu1j2ys3o2%2F5e7eaeaf804808499c55927b922b40e002b1073048d54842a2f7e2b350b9062b%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>Also, how is s2 smaller than s1, it has greater length?</p>","<p>strcmp compares which should come first alphabetically, it doesn&#39;t check which one is longer/shorter then checks other stuff, etc</p>
<p></p>
<p>For instance would you say that A comes after ZZ just cause ZZ has more characters?</p>
<p></p>
<p>The implementation of strcmp in the library is probably just slightly different, maybe there is a difference with using unsigned chars? All that matters is that they are the same when it comes to positive/negative/zero. See https://stackoverflow.com/questions/34873209/implementation-of-strcmp</p>
<p>strcmp compares which should come first alphabetically, it doesn&#39;t check which one is longer/shorter then checks other stuff, etc</p>
<p></p>
<p>For instance would you say that A comes after ZZ just cause ZZ has more characters?</p>
<p></p>
<p>The implementation of strcmp in the library is probably just slightly different, maybe there is a difference with using unsigned chars? see https://stackoverflow.com/questions/34873209/implementation-of-strcmp</p>
<p>strcmp compares which should come first alphabetically, it doesn&#39;t check which one is longer/shorter then checks other stuff, etc</p>
<p></p>
<p>For instance would you say that A comes after ZZ just cause ZZ has more characters?</p>
<p></p>
<p>The implementation of strcmp in the library is probably just slightly different, see https://stackoverflow.com/questions/34873209/implementation-of-strcmp</p>
<p>strcmp compares which should come first alphabetically, it doesn&#39;t check which one is longer/shorter then checks other stuff, etc</p>
<p></p>
<p>The implementation of strcmp in the library is probably just slightly different, see https://stackoverflow.com/questions/34873209/implementation-of-strcmp</p>"
"Queue ADT: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F5b182e490545377f5311e37c10156540bf0483e2abba0352450eb0afeb238ee9%2FScreenshot_2024-04-17_at_7.31.20_PM.png"" alt=""Screenshot_2024-04-17_at_7.31.20_PM.png"" width=""288"" height=""135"" /></p>
<p></p>
<p>For the code above, doesn&#39;t the assertion contradict to (q-&gt;front==NULL)?</p>","q-&gt;front in the assert and q-&gt;front in the if statement are not the same thing, it is mutated in between"
