Question,Answer
"Proof of Exercise in Ch. 9.1: I created a proof but I&#39;m unsure about some steps. I labelled them 1, 2, 3 for reference. <br /><br />So In step 2, it&#39;s pretty obvious by defn that the matrix to the right of A is P, and that is by definition of change of bases matrix. <br />And I know I can prove that P^-1 shows up to the left of A just by inverting the change of matrix. <br /><br />However, in step 2, I wrote out the change of matrix B[I]E in a different form [[e1]B ... [en]B]. To be honest, by looking at this matrix, I don&#39;t immediately see how it corresponds to P^-1. The standard basis vectors with B-components corresponding to P^-1 is a bit hard to think about.<br /><br />On an exam, I would probably ignore writing it out and just invert  B[I]E to be (E[I]B)^-1 = P^-1 which I knew how to solve. But just as a discussion, how would I know [[e1]B ... [en]B] = P^-1 with the given information?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2F62362a03733ca193b76faad20b9d05d74cf1cdfa1a385b414d9f38aa1aa5215c%2FIMG_853802E248F4-1.jpeg"" alt=""IMG_853802E248F4-1.jpegNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2F183d0cb2d6d942c6d08e2c32c07025d3857758e8934c7612fb3ecef3b2748e76%2FScreenshot_2024-04-09_at_10.18.05_PM.png"" alt=""Screenshot_2024-04-09_at_10.18.05_PM.pngNaN"" />","<p>This is just what the change of basis matrix is. $$P$$ is the matrix changing from $$\mathcal{B}$$ to $$\mathcal{E}$$, so $$P^{-1}$$ is changing back from $$\mathcal{E}$$ to $$\mathcal{B}$$.</p>
<p></p>
<p>In the matrix you wrote out, you can see that it makes sense that this is changing from $$\mathcal{E}$$ to $$\mathcal{B}$$ if you think about what happens when you multiply some vector $$[\vec{v}]_\mathcal{E}$$ by it. Each of the entries of the vector, $$v_1,\dots,v_n$$ will be &#34;transformed&#34; into their respective representations in terms of the vectors of $$\mathcal{B}$$.</p>"
"standard matrix of composite transformation: <p>Is this the only transformation in chapter 5 that is a matrix matrix(instead of a vector) transformation?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2Fab02d2f8afd65fba9fa31e514395fcf7d534fd63cc1db2606796eb22e08c0ea6%2Fimage.png"" alt=""image.pngNaN"" /></p>","<md>This is still a transformation of vectors to vectors:

$$T_2 \circ T_1 : \mathbb F^n \to \mathbb F^p$$.</md>"
"Stuck on exercise 9.2: could someone give me pseudo instructions for the pwoof of this exercise<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fbef66071eb21abd1b56b7caa40d68719e2f6baafcb570066fae2e1963e494f62%2FScreenshot_2024-04-09_at_11.26.09_PM.png"" alt=""Screenshot_2024-04-09_at_11.26.09_PM.pngNaN"" />","<md>Think about what the eigenvectors should be.

As a hint, what is $$\text{proj}_{\vec w}(\vec w)$$, and if $$\vec v$$ is a nonzero vector which satisfies $$\vec v \cdot \vec w = 0$$, then what is $$\text{proj}_{\vec w}(\vec v)$$?

To determine that these are eigenvectors, you should use

$$\text{proj}_{\vec w}(\vec u) = \dfrac{\vec u \cdot \vec w}{\|\vec w\|^2} \vec w$$</md>
<md>Think about what the eigenvectors should be.

As a hint, what is $$\text{proj}_{\vec w}(\vec w)$$, and if $$\vec v$$ is a nonzero vector which satisfies $$\vec v \cdot \vec w = 0$$, then what is $$\text{proj}_{\vec w}(\vec v)$$?

To determine that these are eigenvectors, you should use

$$\text{proj}_{\vec w}(\vec u) = \dfrac{\vec u \cdot \vec w}{\|\vec w\|^2} \vec u$$</md>
Using the hint, it is easier to solve the equation $$[proj_\vec{w}]_\mathcal{B} [\vec{x}]_\mathcal{B} = \lambda[\vec{x}]_\mathcal{B}$$, to find the eigenpairs in terms of the basis $$\mathcal{B}$$"
"diagonalizable for non-squared matrix?: <p>Can a non-squared matrix be diagonalizable? Or we only talks about diagonalizability for squared matrix?</p>
<p>Thanks</p>","<p>&gt;&gt;Or we only talks about diagonalizability for squared matrix?</p>
<p>Yes.</p>
<p></p>
<p>&gt;&gt;Can a non-squared matrix be diagonalizable?</p>
<p>For non-squared matrices, we have other &#34;standard&#34; forms. For instance, one can do <a href=""https://en.wikipedia.org/wiki/Singular_value_decomposition"" target=""_blank"" rel=""noopener noreferrer""><em>singluar value decomposition</em></a>. </p>"
"Diagonalizability test proof course note 239: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2Fd35bfa4426ff3053e557c91e1271c9604022afe6f85af1490472a51b9182543c%2FScreenshot_2024-04-10_at_12.33.56_AM.png"" alt=""Screenshot_2024-04-10_at_12.33.56_AM.pngNaN"" />Could someone explain why $$[T(\vec{v_i})]_B = [d_i\vec{v_i}]_B$$ iff $$T(\vec{v_i}) =d_i\vec{v_i}$$? Thank you",It is true in general that $$[x]_B=[y]_B$$ if and only if $$x=y$$. Can you see why? Try using the definition of a coordinate vector. 
"Rank: <p>If AB = C and C is full rank, does it also mean A is also full rank?</p>
<p>If so, how would you prove it?</p>","Are you talking about square matrices? If so, yes. Using the determinant, $$AB$$ is invertible if and only if both $$A$$ and $$B$$ are invertible. "
"Special linear transformation: Do we need to memorize the standard matrix for all the special linear transformation including projection, perpendicular, rotation and reflection?",@1203
"[Q5 regrade]: Hi, I submitted a regrade request yesterday for Quiz 5, wondering when is the deadline for requesting a re-mark.","If you already submitted a regrade request why would you care about when the deadline is?
The policy is 6 days after the assessment was returned. "
"PP 11, Q2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8dqa8gc4mm%2F5244f1aa7159b419770f7f26737d4d1f37fcfbb3a3f6f39da9a04048c92c9d72%2Fimage.png"" alt=""image.png"" /></p>
<p>For questions like these, I was wondering if row reducing A first(only by adding scalar multiples) and then taking the det(A-$$\lambda$$I) was the same as doing the direct det(A-$$\lambda$$I) </p>
<p>My intuition tells me it doesn&#39;t since det(A&#43;B) != det(A) &#43; det(B). I was simply wondering because the way I have been doing them, I find the computation and algebra to be very long and so I was wondering if there was a more efficient way of doing these.</p>
<p></p>
<p>Thanks!</p>","No I don&#39;t think you can do this. I think however, you could first do $$A-\lambda I$$, and then perform row operations on that, but that may not even be worthwhile"
"Valid Proof?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2F7962c599c8fc392fce573623ea08837215503a7fddd7e6f11ea8244ecee80df0%2FScreenshot_2024-04-10_at_12.37.49_PM.png"" alt=""Screenshot_2024-04-10_at_12.37.49_PM.png"" />","I did something similar - if the given statement is true for every basis it is also true for the standard basis which makes the latter half of the statement suggest that the columns of A are linearly independent. By LI this implies that we have n pivot columns so Rank(A) = n which implies that A is invertible.
This looks good to me. "
"Understanding inverse of 2 X 2 Matrix PP 5 Q6: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwemr3flutc%2F9b4964c21e39f333f8aa64d53f719b0359d76d18d64bbbfc3b4bf21b98c4b878%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>Doing it on my own, I used the proposition for finding the inverse of a 2 x 2 matrix and got this answer: $$\frac{1}{cos^2\theta + sin^2\theta}\begin{bmatrix} cos \theta & sin \theta \\ -sin \theta& cos \theta \end{bmatrix}$$ which is similar to the solution but without the stuff outside the matrix. I am also confused ad the why we let theta equal zero</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwemr3flutc%2Ffd9cd349443371a9c07f2d87231aa0296a5c67ac5918563ce84e204b5c0eba96%2Fimage.png"" alt=""image.pngNaN"" /></p>","<md>You should remember some trig identities:

$$\cos(\theta) = \cos(-\theta)$$ because cosine is even

$$\sin(-\theta) = -\sin(\theta)$$ because sine is odd

$$\cos^2(\theta) + \sin^2(\theta) = 1$$ (pythagorean identity).</md>
cos^2(x) &#43; sin^2(x) = 1. So the 1/det(A) = 1."
"WP10 - Q4: Can I just use linearity of matrix-vector multiplication for this question? Thanks! <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc2gwxor57c%2F4e04471f62fbc42421485064fa827b2fbc1d2151a078099e2ed3f2b5b1c1617c%2Fimage.png"" alt=""image.pngNaN"" />","Yea I think that&#39;s right, though I think you made a typo in the second line, and forgot the $$c$$
Yea I think that&#39;s right, though I think you made a typo in the next line, and forgot the $$c$$
Yea I think thats right"
"Missing ERO&#39;s in between: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwemr3flutc%2Fc1ad85e892b943240e4e6890f0767096aa741a1eb81bb3d629062c1f06ae4665%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>I was trying to see which ero&#39;s were used to get to this point, I used the following then get stuck $$R_1\leftrightarrow R_3, R_2 \rightarrow R_2 - R_1, R_3 \rightarrow R_3 - aR_1$$</p>
<p></p>",Then they did $$R_3 \rightarrow R_3+R_2$$ followed by $$R_3 \rightarrow -R_3$$.  (Then they factored.)
Content before midterm: What is percentage of the final which is based on the content before midterm? 30%?,That number wasn&#39;t made public.  It&#39;s difficult calculate because we keep using the material from before the midterm throughout the whole course. 
Solutions to Practice Final: When will solutions to the practice final be posted?,They&#39;ve been posted on Learn as of 9 am today.
"Diagonalizability test: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2Fd91623c9a820fce6e9ef8508fa506e94f18ba60798e565fa2c3f84bdc7ccacc7%2F9.4_Diagonalizability_Test.jpeg"" alt=""9.4_Diagonalizability_Test.jpegNaN"" />What does &#39;completely factors&#39; means?</p>
<p>Thanks  </p>",It means that you can factor it all the way to linear factors with a possible constant out front. 
Practice Final: I&#39;m just wondering if the difficulty of the final is similar to that of the posted Practice final. Can we assume to have similar type proof questions?,"<md>I would say the final is similar in difficulty and style to the practice final.

Of course, the specific content that is asked may be different still.</md>"
"PP 11 recommended problem Q2: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fb3d2ebcc11846f9502d7625085565257f875b552aa6a8d7b7553caceec473d3c%2F19381712771880_.pic.jpg"" alt=""19381712771880_.pic.jpgNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F60a6b256e3d979161f0a05ad25272250bb0e5608cd5a065205ce74e25db9de9e%2FScreenshot_2024-04-10_at_14.00.17.png"" alt=""Screenshot_2024-04-10_at_14.00.17.pngNaN"" />Can someone explain why is the algebraic multiply of lambda equals to 2?","<p>Algebraic multiplicities are the powers of the linear factors in the factorization of the characteristic polynomial.</p>
<p></p>
<p>For example, if one has $$C_\lambda(A)= (\lambda-1)^2(\lambda+5)^3 (\lambda - 4)$$, then the algebraic multiplicity of $$\lambda=1$$ is $$2$$; algebraic multiplicity of $$\lambda=-5$$ is $$3$$, etc..</p>
<p></p>
<p>Speaking of your question, can you work out the characteristic polynomial and factor it into linear pieces? Then you will see the algebraic multiplicity. </p>
<p>Algebraic multiplicities are the powers of the linear factors in the factorization of the characteristic polynomial.</p>
<p></p>
<p>For example, if one has $$C_\lambda(A)= (\lambda-1)^2(\lambda+5)^3 (\lambda - 4)$$, then the algebraic multiplicity of $$\lambda=1$$ is $$2$$; algebraic multiplicity of $$\lambda=-5$$ is $$3$$, etc..</p>
<p></p>
<p>Speaking of your question, can you work out the characteristic polynomial and factor it into linear pieces? Then you will see algebraic multiplicity. </p>"
"Why is this false?: <p>The solution says there can only be either 1 or 3 real roots, is this under the assumption that there are 3 eigenvalues? I remember seeing matrices in 3x3 with 2 real roots. <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8zcl4pgki%2Fec62d76312933ab12d1e6e469bbe4cb778d16177e93fed207a490c34c8996dbb%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8zcl4pgki%2F161afe49a2b36abe4da068b4e05ffd0cdbb1af8555e82403d369b739f9c20c98%2Fimage.png"" alt=""image.pngNaN"" /></p>","That’s impossible. Since a complex root must come in pairs, it must be either 1 or 3. 1 of them could be repeated though.
That’s impossible. Since a complex root must come in pairs, it must be either 1 or 3
This question is not worded appropriately. The matrix $$\text{diag}(2,2,4)$$ has exactly 2 real eigenvalues. "
"WP10 warmup q10: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbxatel6pr%2F0e8e9022dc7730d934f1713269dd684c566f6ef896a43d09024ced3be7cba2a8%2FScreenshot_2024-04-10_at_2.48.27_PM.png"" width=""1330"" height=""290"" alt="""" /> <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbxatel6pr%2Fdfe31ab96ec62b292046ab45863f403e4ad9d49dc63e13e5be99fe180c23ac4a%2FScreenshot_2024-04-10_at_2.51.22_PM.png"" alt=""Screenshot_2024-04-10_at_2.51.22_PM.pngNaN"" />Im confused as to why this approach works to find these matrices. Would appreciate a breakdown.","<p>Given $$\mathcal{B}=\{\vec{v_1},\vec{v_2}\}$$, the matrix formed by basis vectors $$[\vec{v_1}\ \ \vec{v_2}]$$ is exactly $$_{\mathcal{E}}[I]_{\mathcal{B}}$$. (Why? check course notes or lecture notes)</p>
<p></p>
<p>Same holds for other ordered basis $$\mathcal{C}=\{\vec{w_1}, \vec{w_2}\}$$.</p>
<p></p>
<p>The row-reduction algorithm is turning the LHS into an identity matrix and meanwhile (left)multiplying the inverse of LHS to the RHS. </p>
<p></p>
<p>Therefore by a theorem, $$[\vec{w_1} \ \ \vec{w_2}]^{-1} [\vec{v_1}\ \ \vec{v_2}]$$ $$=\ _{\mathcal{E}}[I]_{\mathcal{C}}^{-1}$$ $$_{\mathcal{E}}[I]_{\mathcal{B}} =\  _{\mathcal{C}}[I]_{\mathcal{B}}$$.</p>
<p></p>"
"Real or Complex field: If a question does not specify if it is in a real or complex field and it makes a difference which field it&#39;s in, what do we assume?","if it makes a difference, you should state what field you&#39;re working in to use certain theorems. (i.e. Complex numbers if you want to use n distinct eigenvalues =&gt; diagonalizable). <br /><br />But I would assume that if it matters, the question should state AEMnxn(F) or T: R^2 -&gt; R^2 or something like that to let you know."
"9.1 expression: <p>Are they the same and why</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm71gjhlsad1v9%2F8537df2a099c6e51ad26cfb6a961443baa8b4845fbd4faa78c5d35ba7dd75f65%2FIMG_23B69623F898-1.jpeg"" alt=""IMG_23B69623F898-1.jpeg"" /></p>",See @1139
is it true that 0 vector is a member of every spanning set: ,"Yes<div><br /></div>
The zero vector is not a member of every spanning set.  However, the zero vector is always in the span of any set of vectors.  (You just choose the linear combination with all scalars equal to 0.)"
"quiz 5: Hi, in this question why W is equal to A^T?<img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqzes2lznxt50s%2Flkqwehxe2xz7ok%2Fpkoarihpfrpy%2Fb5ebb051f63ffa5ad23d99e206e4d5df_2024_04_10.jpeg"" /><p></p>",See @1140
Practise final Q11: What does this sign mean in context (<b>⟂)</b>,I think perpendicular
"[Q7][Sample Midterm] Is this a valid solution?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcbcphb86sf%2F288964fdec7466f3495087e79a701430868dda4cfe3fd6a3a966cde4a185862d%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>A is invertible where $$A^{-1} = A$$<br />Follows from Invertibilty criteria that $$Null(A) = \{ \vec{0}\}$$ and $$Col(A) = \mathbb{F^N} $$ which implies that $$\vec{0}\in Col(A)$$<br /><br />is this enough?</p>","<p>I would say that is sufficient for the ($$\subseteq$$) direction.</p>
<p></p>
<p>I agree with you that the ($$\supseteq$$) is kind of implied by this proof, however I would include it just to be safe (and it&#39;s really straightforward)</p>
<p></p>
<p>So just add one line like &#34;since Col(A) and Null(A) are spans, $$\vec 0 \in Col(A) \cap Null(A) \Rightarrow \{\vec 0\}\subseteq Col(A) \cap Null(A)$$ &#34;.</p>
<p></p>
<p>Then it&#39;s a watertight proof! </p>"
"practice exam T/F d): <p>Why is the answer to this false?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F074f8a71d32923ebfeabdc615048a81420d1828c5c673b30a744e150d052f9d2%2FScreen_Shot_2024-04-10_at_4.06.36_PM.png"" alt=""Screen_Shot_2024-04-10_at_4.06.36_PM.pngNaN"" /></p>","There should be a justification a page down.
There should be a justification a page down. "
